ledger_id,merchant_id,entry_sequence,timestamp,lifecycle_stage,event_type,payment_id,settlement_id,account_debited,account_credited,amount_inr,currency,balance_pending_settlement,balance_available_for_payout,balance_in_transit,balance_settled_cumulative,description
rled_0046614,acc_quic_00019,49,2026-06-14T08:28:21Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260614_quic_0041505,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,30859.69,INR,2559.08,43468.48,94250.44,517942.24,Nodal transfer dispatched via NEFT/RTGS to Punjab National Bank
rled_0046615,acc_edte_00462,51,2026-04-15T19:23:41Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260415_edte_0014721,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,15894.45,INR,0.0,253232.85,67837.36,291632.25,Bank credit verified via RBI UTR confirmation
rled_0046616,acc_d2c__00731,52,2026-08-26T14:42:38Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00003932,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,467.25,INR,467.25,141861.38,0.0,376633.48,Gross customer payment captured via UPI/RuPay for pay_00003932
rled_0046617,acc_edte_00907,57,2026-03-14T05:03:16Z,SETTLEMENT_BATCH,ROLLING_RISK_RESERVE_WITHHELD,,,MERCHANT_PENDING_SETTLEMENT,MERCHANT_ROLLING_RESERVE_ESCROW,1253.1,INR,10939.32,34849.39,27549.63,359332.09,10% rolling risk reserve withheld for 180 days (fantasy gaming segment)
rled_0046618,acc_quic_00306,54,2026-07-29T09:06:11Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00034844,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,152.9,INR,7689.39,38021.51,0.0,564698.82,MDR processing fee and 18% GST assessed on pay_00034844
rled_0046619,acc_kira_00879,45,2026-04-17T03:49:54Z,RECONCILIATION,SUB_PAISA_BREAKAGE_ROUNDING,,,RAZORPAY_ROUNDING_SUSPENSE,MERCHANT_PENDING_SETTLEMENT,0.0441,INR,6475.89,65660.15,37948.84,362272.51,Sub-paisa GST & MDR rounding breakage balance adjustment
rled_0046620,acc_b2b__00512,47,2026-06-02T03:15:07Z,DISPUTE,CHARGEBACK_DEBIT_AND_FEE,pay_00020839,,MERCHANT_AVAILABLE_FOR_PAYOUT,DISPUTE_SUSPENSE_ESCROW,1023.7,INR,3037.54,101318.76,38491.25,413921.36,RBI chargeback formal claim and ₹500 dispute fee debited on pay_00020839
rled_0046621,acc_d2c__00666,46,2026-04-13T05:19:21Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00032989,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,75.22,INR,1182.5,75947.13,70857.84,385405.39,MDR processing fee and 18% GST assessed on pay_00032989
rled_0046622,acc_d2c__00009,42,2026-06-01T16:24:11Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00000355,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1220.04,INR,14713.51,98617.32,100248.39,237623.29,Gross customer payment captured via UPI/RuPay for pay_00000355
rled_0046623,acc_gami_00525,38,2026-08-16T13:10:13Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260816_gami_0022878,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,21456.19,INR,958.49,117010.67,111931.89,278480.59,Nodal transfer dispatched via NEFT/RTGS to State Bank of India
rled_0046624,acc_quic_00453,40,2026-03-02T21:31:15Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00029259,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,116.96,INR,6741.39,79366.02,49842.7,201940.91,MDR processing fee and 18% GST assessed on pay_00029259
rled_0046625,acc_d2c__00373,41,2026-06-02T10:32:58Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260602_d2c__0015876,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,28584.95,INR,3823.51,137207.0,54679.61,313508.05,Nodal transfer dispatched via NEFT/RTGS to Yes Bank
rled_0046626,acc_gami_00228,56,2026-05-11T21:36:37Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260511_gami_0005267,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,23134.94,INR,0.0,128842.53,47736.94,685949.37,Cutoff batch setl_20260511_gami_0005267 cleared funds to available merchant balance
rled_0046627,acc_kira_00474,45,2026-04-28T17:43:56Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260428_kira_0023788,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,8035.7,INR,3207.5,111548.18,0.0,533799.58,Bank credit verified via RBI UTR confirmation
rled_0046628,acc_d2c__00319,49,2026-07-21T23:37:42Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260721_d2c__0010810,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,7383.2,INR,1555.26,25548.6,51862.91,574452.21,Nodal transfer dispatched via NEFT/RTGS to Yes Bank
rled_0046629,acc_quic_00395,46,2026-05-03T22:03:41Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260503_quic_0048707,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,22369.51,INR,0.0,173095.69,38229.28,449698.5,Cutoff batch setl_20260503_quic_0048707 cleared funds to available merchant balance
rled_0046630,acc_quic_00168,51,2026-07-14T07:52:22Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00038691,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,449.71,INR,3312.03,6393.98,71840.39,422793.35,Gross customer payment captured via UPI/RuPay for pay_00038691
rled_0046631,acc_d2c__00127,47,2026-03-10T13:20:11Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00048884,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,142.58,INR,709.07,2456.88,67750.82,408808.84,MDR processing fee and 18% GST assessed on pay_00048884
rled_0046632,acc_d2c__00655,42,2026-03-16T13:56:17Z,DISPUTE,CHARGEBACK_DEBIT_AND_FEE,pay_00009641,,MERCHANT_AVAILABLE_FOR_PAYOUT,DISPUTE_SUSPENSE_ESCROW,2352.33,INR,5993.71,13740.09,46419.24,319231.31,RBI chargeback formal claim and ₹500 dispute fee debited on pay_00009641
rled_0046633,acc_kira_00451,54,2026-06-17T00:46:25Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00034317,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1263.31,INR,20616.39,0.0,282037.3,346291.72,Gross customer payment captured via UPI/RuPay for pay_00034317
rled_0046634,acc_edte_00990,43,2026-03-29T12:07:47Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00038666,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,122.46,INR,6242.34,52500.04,45779.87,588615.37,MDR processing fee and 18% GST assessed on pay_00038666
rled_0046635,acc_b2b__00489,46,2026-07-18T22:57:29Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00044598,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2743.3,INR,2743.3,104451.6,66221.18,218874.96,Gross customer payment captured via UPI/RuPay for pay_00044598
rled_0046636,acc_b2b__00971,52,2026-05-21T01:41:34Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00046900,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3509.69,INR,3509.69,158431.65,13753.97,538543.53,Gross customer payment captured via UPI/RuPay for pay_00046900
rled_0046637,acc_kira_00451,55,2026-05-23T01:47:30Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00004302,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4457.19,INR,25073.58,0.0,282037.3,346291.72,Gross customer payment captured via UPI/RuPay for pay_00004302
rled_0046638,acc_d2c__00678,44,2026-05-25T03:20:29Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00018756,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2040.35,INR,2375.17,51053.96,59868.04,179723.09,Gross customer payment captured via UPI/RuPay for pay_00018756
rled_0046639,acc_gami_00033,43,2026-06-10T23:50:15Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00034650,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,42.11,INR,12021.87,120934.45,60704.66,289454.78,MDR processing fee and 18% GST assessed on pay_00034650
rled_0046640,acc_quic_00681,51,2026-03-05T21:28:23Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260305_quic_0039315,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,35266.03,INR,0.0,262998.49,72703.83,180577.92,Cutoff batch setl_20260305_quic_0039315 cleared funds to available merchant balance
rled_0046641,acc_quic_00260,54,2026-08-06T22:28:31Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00015613,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,781.7,INR,5331.28,51267.3,18610.61,301985.03,Gross customer payment captured via UPI/RuPay for pay_00015613
rled_0046642,acc_d2c__00713,48,2026-05-09T08:58:20Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260509_d2c__0048639,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,24348.83,INR,0.0,269865.65,0.0,311874.18,Cutoff batch setl_20260509_d2c__0048639 cleared funds to available merchant balance
rled_0046643,acc_kira_00114,34,2026-05-01T02:02:21Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00034846,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3328.73,INR,10230.04,25112.21,0.0,626645.15,Gross customer payment captured via UPI/RuPay for pay_00034846
rled_0046644,acc_kira_00037,40,2026-07-23T02:39:53Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00037826,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,122.74,INR,0.0,78836.12,37268.89,293973.79,MDR processing fee and 18% GST assessed on pay_00037826
rled_0046645,acc_d2c__00095,45,2026-05-04T01:00:52Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00002570,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,100.54,INR,6569.62,113963.77,53991.21,248039.81,MDR processing fee and 18% GST assessed on pay_00002570
rled_0046646,acc_quic_00680,64,2026-08-16T21:35:45Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260816_quic_0032283,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,7554.54,INR,18191.42,0.0,169298.82,248099.78,Nodal transfer dispatched via NEFT/RTGS to State Bank of India
rled_0046647,acc_edte_00593,43,2026-05-14T15:01:54Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00025920,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1685.14,INR,2051.42,67848.88,106892.07,248254.0,Gross customer payment captured via UPI/RuPay for pay_00025920
rled_0046648,acc_quic_00283,53,2026-06-15T03:14:53Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00041113,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,179.41,INR,0.0,199113.57,49960.46,263317.58,MDR processing fee and 18% GST assessed on pay_00041113
rled_0046649,acc_edte_00257,53,2026-06-09T11:13:33Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260609_edte_0018677,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,3989.5,INR,4876.72,38042.74,69953.79,634058.04,Nodal transfer dispatched via NEFT/RTGS to HDFC Bank
rled_0046650,acc_quic_00697,46,2026-04-26T17:51:19Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260426_quic_0046408,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,36893.61,INR,4959.86,68532.71,36893.61,364222.84,Nodal transfer dispatched via NEFT/RTGS to ICICI Bank
rled_0046651,acc_d2c__00362,47,2026-05-22T07:49:32Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00013545,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3478.17,INR,6899.22,130811.69,50379.32,162554.21,Gross customer payment captured via UPI/RuPay for pay_00013545
rled_0046652,acc_d2c__00373,42,2026-03-27T22:26:48Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260327_d2c__0009950,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,43185.56,INR,0.0,180392.56,54679.61,313508.05,Cutoff batch setl_20260327_d2c__0009950 cleared funds to available merchant balance
rled_0046653,acc_quic_00356,47,2026-04-17T15:57:36Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00000133,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,96.6,INR,2236.92,0.0,229353.32,400225.1,MDR processing fee and 18% GST assessed on pay_00000133
rled_0046654,acc_edte_00582,44,2026-05-29T13:00:55Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260529_edte_0033271,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,4302.46,INR,0.0,103446.8,126879.9,496605.78,Bank credit verified via RBI UTR confirmation
rled_0046655,acc_quic_00739,50,2026-08-01T13:35:52Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260801_quic_0014636,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,28737.89,INR,0.0,36921.61,0.0,524986.96,Cutoff batch setl_20260801_quic_0014636 cleared funds to available merchant balance
rled_0046656,acc_quic_00586,53,2026-04-10T14:51:02Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260410_quic_0043511,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,7365.1,INR,0.0,24550.11,60966.05,262361.0,Cutoff batch setl_20260410_quic_0043511 cleared funds to available merchant balance
rled_0046657,acc_gami_00129,58,2026-04-12T04:47:24Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00041824,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2755.11,INR,2817.2,15435.64,106521.81,392084.26,Gross customer payment captured via UPI/RuPay for pay_00041824
rled_0046658,acc_d2c__00815,38,2026-03-12T16:35:22Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260312_d2c__0036946,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,6370.22,INR,0.0,77721.38,7926.64,364241.7,Cutoff batch setl_20260312_d2c__0036946 cleared funds to available merchant balance
rled_0046659,acc_quic_00551,38,2026-04-08T00:37:03Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00007181,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,62.95,INR,528.58,19611.88,99582.97,303835.12,MDR processing fee and 18% GST assessed on pay_00007181
rled_0046660,acc_quic_00555,54,2026-06-06T10:17:55Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00000625,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,173.42,INR,5752.91,111510.73,31928.84,286052.19,MDR processing fee and 18% GST assessed on pay_00000625
rled_0046661,acc_b2b__00370,37,2026-03-02T13:55:25Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260302_b2b__0023553,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,26745.58,INR,0.0,116889.01,42080.8,366651.51,Nodal transfer dispatched via NEFT/RTGS to ICICI Bank
rled_0046662,acc_b2b__00094,54,2026-03-01T07:35:35Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00047011,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1242.63,INR,11616.72,82182.75,23068.03,160930.59,Gross customer payment captured via UPI/RuPay for pay_00047011
rled_0046663,acc_kira_00933,50,2026-04-11T12:14:31Z,PAYOUT,FAILED_NODAL_TRANSFER_BOUNCE,,setl_20260411_kira_0044169,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_AVAILABLE_FOR_PAYOUT,6933.17,INR,1419.51,89816.14,48204.97,412844.85,Nodal transfer bounced by beneficiary bank (Penny-drop IFSC mismatch)
rled_0046664,acc_b2b__00869,47,2026-04-06T01:29:37Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00002449,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3828.14,INR,3828.16,278556.17,20269.76,337350.39,Gross customer payment captured via UPI/RuPay for pay_00002449
rled_0046665,acc_gami_00052,56,2026-08-01T18:05:00Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260801_gami_0026409,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,40826.15,INR,0.0,99455.76,4546.48,365281.58,Cutoff batch setl_20260801_gami_0026409 cleared funds to available merchant balance
rled_0046666,acc_d2c__00802,50,2026-06-19T16:23:13Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00036742,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,57.72,INR,9181.56,34693.58,53169.28,685838.79,MDR processing fee and 18% GST assessed on pay_00036742
rled_0046667,acc_d2c__00091,50,2026-07-17T04:02:42Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260717_d2c__0026324,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,24273.94,INR,17586.52,0.0,118110.32,593067.43,Nodal transfer dispatched via NEFT/RTGS to Yes Bank
rled_0046668,acc_b2b__00245,54,2026-06-02T14:16:50Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00030854,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1820.32,INR,1717.59,133471.52,10383.59,305381.83,Gross customer payment captured via UPI/RuPay for pay_00030854
rled_0046669,acc_kira_00423,48,2026-03-25T15:51:18Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00024992,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,169.53,INR,2585.39,0.0,93457.11,313799.71,MDR processing fee and 18% GST assessed on pay_00024992
rled_0046670,acc_d2c__00526,56,2026-04-03T11:14:54Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260403_d2c__0009024,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,44595.86,INR,0.0,163607.73,15346.48,599880.43,Cutoff batch setl_20260403_d2c__0009024 cleared funds to available merchant balance
rled_0046671,acc_gami_00117,40,2026-04-23T23:30:01Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00031370,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,56.43,INR,2150.18,54289.91,68881.03,263675.58,MDR processing fee and 18% GST assessed on pay_00031370
rled_0046672,acc_edte_00429,38,2026-07-09T11:05:11Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00030006,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4072.7,INR,4072.7,214638.1,48322.92,550883.01,Gross customer payment captured via UPI/RuPay for pay_00030006
rled_0046673,acc_quic_00817,45,2026-04-16T03:33:26Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260416_quic_0008363,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,20581.05,INR,28930.63,23292.19,0.0,251717.9,Bank credit verified via RBI UTR confirmation
rled_0046674,acc_b2b__00192,56,2026-03-31T20:29:37Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00003024,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,575.92,INR,11606.45,66097.74,51543.58,509926.26,Gross customer payment captured via UPI/RuPay for pay_00003024
rled_0046675,acc_d2c__00204,55,2026-07-01T02:25:21Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00025056,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4076.66,INR,4076.66,54830.85,66367.49,283034.85,Gross customer payment captured via UPI/RuPay for pay_00025056
rled_0046676,acc_gami_00962,42,2026-06-23T06:34:21Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260623_gami_0007238,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,24711.58,INR,0.0,89287.31,45694.76,468715.39,Cutoff batch setl_20260623_gami_0007238 cleared funds to available merchant balance
rled_0046677,acc_b2b__00504,51,2026-06-07T19:01:05Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260607_b2b__0041282,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,41407.37,INR,2477.78,0.0,133925.93,138501.67,Nodal transfer dispatched via NEFT/RTGS to State Bank of India
rled_0046678,acc_gami_00318,43,2026-04-19T13:58:28Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00027269,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,47.79,INR,0.0,71552.97,22260.05,239790.08,MDR processing fee and 18% GST assessed on pay_00027269
rled_0046679,acc_d2c__00717,52,2026-07-28T06:25:46Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260728_d2c__0006028,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,40693.53,INR,0.0,91340.1,24599.55,420821.88,Cutoff batch setl_20260728_d2c__0006028 cleared funds to available merchant balance
rled_0046680,acc_quic_00647,46,2026-05-03T04:47:12Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00016179,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2950.09,INR,5830.03,64862.38,35432.75,271247.38,Gross customer payment captured via UPI/RuPay for pay_00016179
rled_0046681,acc_quic_00348,51,2026-03-30T18:50:29Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260330_quic_0009766,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,23333.55,INR,6699.91,188860.39,297.89,269206.89,Bank credit verified via RBI UTR confirmation
rled_0046682,acc_d2c__00499,38,2026-06-13T14:39:48Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00047768,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,14.24,INR,11508.62,78968.73,12170.85,261731.88,MDR processing fee and 18% GST assessed on pay_00047768
rled_0046683,acc_d2c__00347,46,2026-05-18T01:53:30Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00025365,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4449.06,INR,18952.77,0.0,130654.28,186834.58,Gross customer payment captured via UPI/RuPay for pay_00025365
rled_0046684,acc_d2c__00292,45,2026-08-20T21:28:51Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00031031,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2463.18,INR,3247.71,174366.45,24213.98,369971.78,Gross customer payment captured via UPI/RuPay for pay_00031031
rled_0046685,acc_gami_00753,44,2026-04-22T12:35:06Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260422_gami_0021357,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,25682.72,INR,0.0,133491.04,0.0,351912.97,Cutoff batch setl_20260422_gami_0021357 cleared funds to available merchant balance
rled_0046686,acc_d2c__00121,46,2026-06-02T16:13:49Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00020766,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4467.53,INR,15720.95,22024.98,173924.07,552701.43,Gross customer payment captured via UPI/RuPay for pay_00020766
rled_0046687,acc_d2c__00358,42,2026-08-02T08:11:21Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00038750,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,165.13,INR,2549.21,99686.63,0.0,187568.53,MDR processing fee and 18% GST assessed on pay_00038750
rled_0046688,acc_b2b__00577,58,2026-04-30T16:09:31Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00043625,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,89.75,INR,19329.0,52121.31,64496.9,297759.66,MDR processing fee and 18% GST assessed on pay_00043625
rled_0046689,acc_quic_00223,41,2026-06-27T03:37:53Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260627_quic_0007869,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,37570.55,INR,0.0,102608.84,82175.14,378536.13,Cutoff batch setl_20260627_quic_0007869 cleared funds to available merchant balance
rled_0046690,acc_quic_00927,41,2026-04-26T20:32:12Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00019810,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,159.12,INR,4193.94,44284.57,74665.41,505861.67,MDR processing fee and 18% GST assessed on pay_00019810
rled_0046691,acc_d2c__00148,50,2026-05-16T06:47:51Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00004516,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1676.35,INR,1676.35,55810.1,128255.33,295078.79,Gross customer payment captured via UPI/RuPay for pay_00004516
rled_0046692,acc_d2c__00978,43,2026-08-03T10:57:28Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260803_d2c__0033351,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,21408.98,INR,0.0,39758.03,16656.15,508323.15,Cutoff batch setl_20260803_d2c__0033351 cleared funds to available merchant balance
rled_0046693,acc_d2c__00243,41,2026-08-26T22:42:53Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00010977,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,10.77,INR,10917.8,81929.37,53404.75,362716.72,MDR processing fee and 18% GST assessed on pay_00010977
