payment_id,merchant_id,order_id,entity,amount_inr,currency,status,method,method_subtype,upi_rrn_or_arn,vpa,bank_code,wallet_provider,sub_paisa_mdr_fee,base_fee_inr,gst_tax_18pct_inr,net_amount_inr,error_code,error_description,created_at,captured_at,settlement_id,settlement_status
pay_0004836533,acc_gami_00671,order_gam_104258,payment,1942.48,INR,failed,card,rupay_debit,24445062991577435466282,,KKBK,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,OTP_EXPIRED_OR_INCORRECT_2FA,2026-06-07T19:11:48Z,,,unbatchable_failed
pay_0004836687,acc_gami_00075,order_gam_199474,payment,1623.06,INR,captured,netbanking,netbanking_hdfc,NB_REF_95513336,,HDFC,,48.6918,48.69,8.76,1565.61,,,2026-05-04T02:47:35Z,2026-05-04T02:47:51Z,setl_20260307_quic_0021856,settled
pay_0004836766,acc_b2b__00710,order_b2b_707703,payment,64369.14,INR,captured,card,rupay_debit,24445069544639099332292,,PUNB,,965.5371,965.54,173.8,63229.8,,,2026-06-25T01:31:29Z,2026-06-25T01:31:55Z,setl_20260315_b2b__0047661,settled
pay_0004836860,acc_quic_00308,order_qui_975630,payment,556.3,INR,captured,upi,upi_intent,26229757317,user273@okhdfcbank,,,6.6756,6.68,1.2,548.42,,,2026-08-17T06:29:34Z,2026-08-17T06:29:44Z,setl_20260404_quic_0015179,settled
pay_0004836977,acc_gami_00803,order_gam_554954,payment,401.15,INR,failed,upi,upi_collect,26127202045,user851@ibl,,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,U30: EXCEEDED_TXN_LIMIT_SET_BY_PSP,2026-05-07T03:14:22Z,,,unbatchable_failed
pay_0004837097,acc_d2c__00979,order_d2c_785662,payment,3241.12,INR,captured,card,rupay_debit,24445066723874204952508,,KKBK,,61.5813,61.58,11.08,3168.46,,,2026-03-10T17:48:42Z,2026-03-10T17:49:04Z,setl_20260803_d2c__0045874,settled
pay_0004837141,acc_d2c__00302,order_d2c_832587,payment,367.8,INR,captured,card,rupay_debit,24445064816772764822731,,ICIC,,6.9882,6.99,1.26,359.55,,,2026-04-21T00:36:58Z,2026-04-21T00:37:25Z,setl_20260715_d2c__0046993,settled
pay_0004837285,acc_gami_00581,order_gam_473336,payment,332.54,INR,failed,netbanking,netbanking_hdfc,NB_REF_25158759,,HDFC,,0.0,0.0,0.0,0.0,GATEWAY_ERROR,ISSUING_BANK_SWITCH_UNAVAILABLE,2026-05-03T23:51:08Z,,,unbatchable_failed
pay_0004837312,acc_b2b__00869,order_b2b_545321,payment,51966.32,INR,captured,netbanking,netbanking_sbi,NB_REF_95337337,,SBI,,779.4948,779.49,140.31,51046.52,,,2026-04-24T16:54:05Z,2026-04-24T16:54:12Z,setl_20260804_kira_0020614,settled
pay_0004837445,acc_gami_00033,order_gam_763592,payment,660.22,INR,failed,netbanking,netbanking_hdfc,NB_REF_71297757,,HDFC,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,TRANSACTION_NOT_PERMITTED_ON_CARD,2026-04-01T07:59:48Z,,,unbatchable_failed
pay_0004837588,acc_d2c__00744,order_d2c_651262,payment,1692.61,INR,captured,upi,upi_intent,26163954576,user418@paytm,,,32.1596,32.16,5.79,1654.66,,,2026-06-12T00:38:47Z,2026-06-12T00:38:54Z,setl_20260609_d2c__0021462,settled
pay_0004837685,acc_quic_00265,order_qui_717597,payment,201.55,INR,captured,card,rupay_debit,24445066487894522621730,,HDFC,,2.4186,2.42,0.44,198.69,,,2026-05-26T01:50:03Z,2026-05-26T01:50:28Z,setl_20260508_quic_0048964,settled
pay_0004837740,acc_edte_00684,order_edt_152724,payment,22273.34,INR,captured,upi,upi_intent,26238748613,user474@upi,,,490.0135,490.01,88.2,21695.13,,,2026-08-26T17:35:47Z,2026-08-26T17:36:15Z,setl_20260421_d2c__0046869,settled
pay_0004837838,acc_d2c__00849,order_d2c_851231,payment,1150.44,INR,captured,card,visa_credit,24445061074498737218961,,ICIC,,21.8584,21.86,3.93,1124.65,,,2026-05-10T20:44:23Z,2026-05-10T20:44:43Z,setl_20260315_d2c__0030978,settled
pay_0004837947,acc_quic_00185,order_qui_797697,payment,847.13,INR,captured,card,visa_credit,24445069330027200490871,,SBIN,,10.1656,10.17,1.83,835.13,,,2026-05-05T11:24:50Z,2026-05-05T11:24:57Z,setl_20260308_d2c__0022718,settled
pay_0004838072,acc_d2c__00847,order_d2c_233124,payment,3012.31,INR,failed,netbanking,netbanking_hdfc,NB_REF_12785443,,HDFC,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,TRANSACTION_NOT_PERMITTED_ON_CARD,2026-07-28T06:36:09Z,,,unbatchable_failed
pay_0004838187,acc_quic_00038,order_qui_798331,payment,-395.61,INR,refunded,upi,upi_intent,26212814796,user416@okaxis,,,0.0,0.0,0.0,-395.61,,,2026-07-31T06:53:00Z,2026-07-31T06:53:02Z,setl_20260803_edte_0037751,settled_refund
pay_0004838280,acc_d2c__00877,order_d2c_250266,payment,685.23,INR,captured,card,mastercard_credit,24445069265612079275367,,ICIC,,13.0194,13.02,2.34,669.87,,,2026-03-11T09:54:23Z,2026-03-11T09:54:44Z,setl_20260513_b2b__0049235,settled
pay_0004838337,acc_gami_00313,order_gam_374259,payment,290.88,INR,captured,upi,upi_intent,26157323461,user683@ybl,,,8.7264,8.73,1.57,280.58,,,2026-06-06T22:48:52Z,2026-06-06T22:49:15Z,setl_20260314_b2b__0016401,settled
pay_0004838443,acc_edte_00990,order_edt_407597,payment,22086.16,INR,captured,upi,upi_intent,26168102968,user387@paytm,,,485.8955,485.9,87.46,21512.8,,,2026-06-17T14:51:03Z,2026-06-17T14:51:12Z,setl_20260305_kira_0044475,settled
pay_0004838550,acc_edte_00711,order_edt_204712,payment,22764.96,INR,captured,upi,upi_collect,26092619891,user370@okhdfcbank,,,500.8291,500.83,90.15,22173.98,,,2026-04-02T20:23:43Z,2026-04-02T20:23:55Z,setl_20260528_d2c__0029648,settled
pay_0004838668,acc_d2c__00696,order_d2c_504152,payment,-3266.96,INR,refunded,upi,upi_intent,26214431409,user782@okicici,,,0.0,0.0,0.0,-3266.96,,,2026-08-02T23:56:18Z,2026-08-02T23:56:20Z,setl_20260308_d2c__0049258,settled_refund
pay_0004838738,acc_quic_00693,order_qui_367746,payment,212.38,INR,captured,card,visa_credit,24445067379116550514590,,ICIC,,2.5486,2.55,0.46,209.37,,,2026-07-23T17:21:35Z,2026-07-23T17:22:03Z,setl_20260422_quic_0039850,settled
pay_0004838821,acc_edte_00080,order_edt_502155,payment,15769.19,INR,captured,netbanking,netbanking_sbi,NB_REF_65997410,,SBI,,346.9222,346.92,62.45,15359.82,,,2026-08-03T18:57:28Z,2026-08-03T18:57:40Z,setl_20260318_quic_0025434,settled
pay_0004838987,acc_b2b__00698,order_b2b_189931,payment,34244.01,INR,captured,wallet,wallet_phonepe,WAL_TXN_94852982,,,phonepe,513.6602,513.66,92.46,33637.89,,,2026-08-15T06:39:09Z,2026-08-15T06:39:26Z,setl_20260525_gami_0041393,settled
pay_0004839089,acc_edte_00790,order_edt_216739,payment,13512.59,INR,captured,card,mastercard_credit,24445067016880731117615,,UTIB,,297.277,297.28,53.51,13161.8,,,2026-05-05T12:29:30Z,2026-05-05T12:29:52Z,setl_20260824_d2c__0010340,settled
pay_0004839193,acc_quic_00813,order_qui_145001,payment,518.63,INR,captured,card,visa_credit,24445068878036462973044,,SBIN,,6.2236,6.22,1.12,511.29,,,2026-06-25T06:56:54Z,2026-06-25T06:57:19Z,setl_20260705_b2b__0027192,settled
pay_0004839291,acc_edte_00644,order_edt_568821,payment,2770.92,INR,captured,card,mastercard_credit,24445061898654417275163,,UTIB,,60.9602,60.96,10.97,2698.99,,,2026-08-26T05:58:59Z,2026-08-26T05:59:17Z,setl_20260303_quic_0016442,settled
pay_0004839368,acc_d2c__00060,order_d2c_836303,payment,2383.26,INR,failed,upi,upi_intent,26080831168,user957@okicici,,,0.0,0.0,0.0,0.0,GATEWAY_ERROR,U28: PSP_SERVER_TIMED_OUT_OR_UNAVAILABLE,2026-03-21T23:33:05Z,,,unbatchable_failed
pay_0004839471,acc_d2c__00965,order_d2c_491570,payment,243.87,INR,captured,upi,upi_intent,26096927347,user848@upi,,,4.6335,4.63,0.83,238.41,,,2026-04-06T13:47:23Z,2026-04-06T13:47:41Z,setl_20260318_quic_0048105,settled
pay_0004839564,acc_d2c__00320,order_d2c_108073,payment,1768.73,INR,captured,upi,upi_intent,26115721627,user580@okhdfcbank,,,33.6059,33.61,6.05,1729.07,,,2026-04-25T04:39:53Z,2026-04-25T04:40:32Z,setl_20260717_gami_0024665,settled
pay_0004839627,acc_edte_00001,order_edt_672286,payment,13823.77,INR,captured,card,visa_credit,24445065352020950810284,,HDFC,,304.1229,304.12,54.74,13464.91,,,2026-06-30T16:20:18Z,2026-06-30T16:20:26Z,setl_20260305_b2b__0016731,settled
pay_0004839729,acc_gami_00119,order_gam_990704,payment,749.86,INR,captured,card,rupay_debit,24445065721041737425299,,PUNB,,22.4958,22.5,4.05,723.31,,,2026-03-24T20:59:35Z,2026-03-24T20:59:52Z,setl_20260405_d2c__0030098,settled
pay_0004839818,acc_quic_00375,order_qui_552014,payment,319.62,INR,captured,upi,upi_intent,26160378117,user260@upi,,,3.8354,3.84,0.69,315.09,,,2026-06-09T09:29:38Z,2026-06-09T09:29:42Z,setl_20260528_quic_0034558,settled
pay_0004839934,acc_d2c__00959,order_d2c_920799,payment,205.25,INR,captured,upi,upi_intent,26068964857,user618@okicici,,,3.8998,3.9,0.7,200.65,,,2026-03-09T23:12:22Z,2026-03-09T23:12:39Z,setl_20260724_gami_0015446,settled
pay_0004840073,acc_quic_00680,order_qui_587657,payment,451.6,INR,captured,upi,upi_intent,26186654999,user370@ibl,,,5.4192,5.42,0.98,445.2,,,2026-07-05T08:49:04Z,2026-07-05T08:49:40Z,setl_20260330_quic_0042216,settled
pay_0004840136,acc_edte_00866,order_edt_983386,payment,13392.94,INR,captured,netbanking,netbanking_sbi,NB_REF_11975469,,SBI,,294.6447,294.64,53.04,13045.26,,,2026-08-02T06:53:00Z,2026-08-02T06:53:16Z,setl_20260606_gami_0042824,settled
pay_0004840278,acc_quic_00226,order_qui_909248,payment,594.59,INR,captured,upi,upi_intent,26148436331,user645@ibl,,,7.1351,7.14,1.29,586.16,,,2026-05-28T14:25:37Z,2026-05-28T14:26:12Z,setl_20260321_kira_0011328,settled
pay_0004840384,acc_d2c__00941,order_d2c_170230,payment,2207.17,INR,captured,upi,upi_collect,26091230849,user102@okaxis,,,41.9362,41.94,7.55,2157.68,,,2026-04-01T15:24:52Z,2026-04-01T15:25:22Z,setl_20260801_quic_0024658,settled
pay_0004840422,acc_d2c__00590,order_d2c_363548,payment,1774.4,INR,captured,netbanking,netbanking_sbi,NB_REF_79507144,,SBI,,33.7136,33.71,6.07,1734.62,,,2026-03-02T14:39:05Z,2026-03-02T14:39:44Z,setl_20260306_quic_0040723,settled
pay_0004840515,acc_b2b__00796,order_b2b_670530,payment,14042.61,INR,failed,upi,upi_intent,26108238694,user977@upi,,,0.0,0.0,0.0,0.0,GATEWAY_ERROR,U28: PSP_SERVER_TIMED_OUT_OR_UNAVAILABLE,2026-04-18T14:35:44Z,,,unbatchable_failed
pay_0004840623,acc_quic_00598,order_qui_490175,payment,727.36,INR,captured,upi,upi_intent,26143407435,user873@paytm,,,8.7283,8.73,1.57,717.06,,,2026-05-23T19:50:31Z,2026-05-23T19:50:51Z,setl_20260818_d2c__0035493,settled
pay_0004840748,acc_b2b__00987,order_b2b_477581,payment,39374.15,INR,captured,upi,upi_collect,26181201744,user305@ybl,,,590.6123,590.61,106.31,38677.23,,,2026-06-30T09:51:50Z,2026-06-30T09:51:57Z,setl_20260623_quic_0040471,settled
pay_0004840838,acc_quic_00310,order_qui_907144,payment,848.67,INR,captured,card,visa_credit,24445062199840926741036,,HDFC,,10.184,10.18,1.83,836.66,,,2026-07-26T00:58:43Z,2026-07-26T00:59:23Z,setl_20260413_kira_0035687,settled
pay_0004840973,acc_edte_00842,order_edt_644363,payment,20959.35,INR,captured,wallet,wallet_paytm,WAL_TXN_98724085,,,paytm,461.1057,461.11,83.0,20415.24,,,2026-05-05T12:30:42Z,2026-05-05T12:30:49Z,,pending_batch_post_cutoff
pay_0004841088,acc_d2c__00048,order_d2c_445906,payment,1476.03,INR,captured,upi,upi_intent,26061934856,user506@upi,,,28.0446,28.04,5.05,1442.94,,,2026-03-02T14:25:34Z,2026-03-02T14:26:09Z,setl_20260709_gami_0012201,settled
pay_0004841147,acc_kira_00364,order_kir_795064,payment,3472.38,INR,captured,card,visa_credit,24445065377988030264262,,PUNB,,27.779,27.78,5.0,3439.6,,,2026-04-19T02:19:34Z,2026-04-19T02:19:38Z,setl_20260405_kira_0040371,settled
pay_0004841258,acc_d2c__00663,order_d2c_771588,payment,613.02,INR,captured,card,visa_credit,24445065795462367005393,,HDFC,,11.6474,11.65,2.1,599.27,,,2026-08-19T19:13:41Z,2026-08-19T19:14:03Z,setl_20260626_quic_0042823,settled
pay_0004841348,acc_d2c__00744,order_d2c_454756,payment,2238.59,INR,captured,upi,upi_intent,26189447624,user841@upi,,,42.5332,42.53,7.66,2188.4,,,2026-07-08T08:16:10Z,2026-07-08T08:16:17Z,setl_20260515_d2c__0036556,settled
pay_0004841498,acc_quic_00351,order_qui_197426,payment,102.9,INR,captured,upi,upi_intent,26215887870,user658@ibl,,,1.2348,1.23,0.22,101.45,,,2026-08-03T06:58:16Z,2026-08-03T06:58:45Z,setl_20260514_d2c__0006341,settled
pay_0004841519,acc_quic_00653,order_qui_178636,payment,438.45,INR,captured,netbanking,netbanking_sbi,NB_REF_49975912,,SBI,,5.2614,5.26,0.95,432.24,,,2026-05-10T22:53:55Z,2026-05-10T22:54:21Z,setl_20260323_b2b__0017557,settled
pay_0004841666,acc_quic_00198,order_qui_796602,payment,117.84,INR,captured,upi,upi_intent,26171913330,user131@okaxis,,,1.4141,1.41,0.25,116.18,,,2026-06-20T03:22:26Z,2026-06-20T03:22:32Z,setl_20260723_d2c__0029239,settled
pay_0004841733,acc_kira_00670,order_kir_645777,payment,139.09,INR,captured,card,rupay_debit,24445062574431303993619,,SBIN,,1.1127,1.11,0.2,137.78,,,2026-03-22T15:39:42Z,2026-03-22T15:40:12Z,setl_20260329_quic_0000216,settled
pay_0004841853,acc_edte_00650,order_edt_659879,payment,5466.0,INR,captured,card,visa_credit,24445062713609828652889,,SBIN,,120.252,120.25,21.64,5324.11,,,2026-06-20T16:16:51Z,2026-06-20T16:16:59Z,setl_20260821_kira_0038824,settled
pay_0004841964,acc_quic_00395,order_qui_198115,payment,306.78,INR,failed,card,visa_credit,24445064044508583299393,,KKBK,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,OTP_EXPIRED_OR_INCORRECT_2FA,2026-03-04T12:16:46Z,,,unbatchable_failed
pay_0004842076,acc_d2c__00545,order_d2c_305533,payment,2918.94,INR,captured,card,visa_credit,24445067413941192723965,,PUNB,,55.4599,55.46,9.98,2853.5,,,2026-05-17T14:26:41Z,2026-05-17T14:27:01Z,setl_20260714_quic_0015849,settled
pay_0004842185,acc_b2b__00197,order_b2b_976705,payment,68713.68,INR,captured,card,visa_credit,24445061555920140489551,,HDFC,,1030.7052,1030.71,185.53,67497.44,,,2026-04-07T21:02:52Z,2026-04-07T21:03:21Z,setl_20260321_gami_0026779,settled
pay_0004842252,acc_quic_00964,order_qui_212705,payment,308.97,INR,captured,card,rupay_debit,24445064320733063253785,,PUNB,,3.7076,3.71,0.67,304.59,,,2026-06-20T17:31:09Z,2026-06-20T17:31:31Z,setl_20260701_gami_0008344,settled
pay_0004842384,acc_quic_00269,order_qui_232662,payment,-528.15,INR,refunded,card,visa_credit,24445064297837595125489,,ICIC,,0.0,0.0,0.0,-528.15,,,2026-03-02T17:16:52Z,2026-03-02T17:16:54Z,setl_20260524_b2b__0011732,settled_refund
pay_0004842472,acc_b2b__00134,order_b2b_543422,payment,-27657.31,INR,refunded,card,visa_credit,24445067585183786750342,,SBIN,,0.0,0.0,0.0,-27657.31,,,2026-03-26T20:07:59Z,2026-03-26T20:08:01Z,setl_20260622_edte_0042486,settled_refund
pay_0004842573,acc_kira_00564,order_kir_478195,payment,2410.15,INR,failed,card,visa_credit,24445067042160926340023,,PUNB,,0.0,0.0,0.0,0.0,GATEWAY_ERROR,DO_NOT_HONOR_FROM_ISSUING_BANK,2026-07-04T02:22:41Z,,,unbatchable_failed
pay_0004842612,acc_d2c__00079,order_d2c_231369,payment,2757.93,INR,captured,upi,upi_intent,26122670156,user911@ybl,,,52.4007,52.4,9.43,2696.1,,,2026-05-02T22:29:33Z,2026-05-02T22:29:50Z,setl_20260725_d2c__0048784,settled
pay_0004842778,acc_d2c__00773,order_d2c_601961,payment,3129.75,INR,captured,upi,upi_intent,26123915585,user669@ybl,,,59.4652,59.47,10.7,3059.58,,,2026-05-03T11:03:03Z,2026-05-03T11:03:16Z,setl_20260503_b2b__0019091,settled
pay_0004842868,acc_d2c__00461,order_d2c_618725,payment,3487.52,INR,captured,upi,upi_collect,26185880639,user126@upi,,,66.2629,66.26,11.93,3409.33,,,2026-07-04T05:45:51Z,2026-07-04T05:46:08Z,setl_20260305_d2c__0011245,settled
pay_0004842972,acc_kira_00021,order_kir_854866,payment,2998.84,INR,captured,upi,upi_intent,26211834681,user444@okhdfcbank,,,23.9907,23.99,4.32,2970.53,,,2026-07-30T08:01:08Z,2026-07-30T08:01:18Z,,pending_batch_post_cutoff
pay_0004843026,acc_kira_00834,order_kir_746627,payment,2477.01,INR,captured,upi,upi_intent,26113785762,user402@ibl,,,19.8161,19.82,3.57,2453.62,,,2026-04-23T06:33:06Z,2026-04-23T06:33:41Z,setl_20260426_edte_0032079,settled
pay_0004843139,acc_d2c__00042,order_d2c_187573,payment,1923.57,INR,captured,card,mastercard_credit,24445066814254128710600,,HDFC,,36.5478,36.55,6.58,1880.44,,,2026-03-24T08:58:19Z,2026-03-24T08:58:33Z,setl_20260825_gami_0043088,settled
pay_0004843283,acc_edte_00098,order_edt_896317,payment,1736.43,INR,captured,upi,upi_intent,26207784876,user293@ibl,,,38.2015,38.2,6.88,1691.35,,,2026-07-26T23:19:00Z,2026-07-26T23:19:09Z,setl_20260630_edte_0045833,settled
pay_0004843387,acc_quic_00265,order_qui_484121,payment,705.58,INR,captured,upi,upi_intent,26121220677,user282@okhdfcbank,,,8.467,8.47,1.52,695.59,,,2026-05-01T15:26:50Z,2026-05-01T15:27:30Z,setl_20260412_d2c__0004061,settled
pay_0004843411,acc_edte_00859,order_edt_671802,payment,12344.23,INR,captured,wallet,wallet_paytm,WAL_TXN_24421676,,,paytm,271.5731,271.57,48.88,12023.78,,,2026-04-21T05:24:51Z,2026-04-21T05:25:26Z,setl_20260824_edte_0016922,settled
pay_0004843560,acc_quic_00335,order_qui_845293,payment,680.82,INR,captured,upi,upi_intent,26129780484,user779@okaxis,,,8.1698,8.17,1.47,671.18,,,2026-05-09T04:04:51Z,2026-05-09T04:04:56Z,setl_20260814_gami_0044139,settled
pay_0004843629,acc_d2c__00204,order_d2c_980102,payment,3067.1,INR,captured,upi,upi_intent,26199433112,user550@upi,,,58.2749,58.27,10.49,2998.34,,,2026-07-18T05:07:32Z,2026-07-18T05:08:10Z,setl_20260712_gami_0030943,settled
pay_0004843777,acc_d2c__00069,order_d2c_340996,payment,1249.8,INR,captured,upi,upi_intent,26132931167,user573@okhdfcbank,,,23.7462,23.75,4.27,1221.78,,,2026-05-12T08:57:47Z,2026-05-12T08:58:24Z,setl_20260303_d2c__0011576,settled
pay_0004843837,acc_d2c__00579,order_d2c_690625,payment,3039.72,INR,captured,upi,upi_collect,26169466421,user566@paytm,,,57.7547,57.75,10.39,2971.58,,,2026-06-18T03:55:03Z,2026-06-18T03:55:41Z,setl_20260525_d2c__0001910,settled
pay_0004843961,acc_gami_00889,order_gam_146581,payment,658.62,INR,failed,upi,upi_intent,26157724725,user549@okaxis,,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,ZM: INVALID_UPI_PIN_ENTERED,2026-06-06T10:29:58Z,,,unbatchable_failed
pay_0004844086,acc_quic_00116,order_qui_808417,payment,735.33,INR,captured,netbanking,netbanking_icici,NB_REF_44553315,,ICICI,,8.824,8.82,1.59,724.92,,,2026-06-21T06:13:50Z,2026-06-21T06:14:04Z,setl_20260601_gami_0034994,settled
pay_0004844123,acc_quic_00247,order_qui_912062,payment,412.73,INR,captured,card,rupay_debit,24445063270932363637598,,ICIC,,4.9528,4.95,0.89,406.89,,,2026-05-13T12:42:16Z,2026-05-13T12:42:51Z,setl_20260528_b2b__0035980,settled
pay_0004844246,acc_b2b__00694,order_b2b_286230,payment,38296.58,INR,captured,upi,upi_intent,26223775459,user263@ibl,,,574.4487,574.45,103.4,37618.73,,,2026-08-11T03:32:39Z,2026-08-11T03:33:15Z,setl_20260506_quic_0011166,settled
pay_0004844339,acc_quic_00323,order_qui_221197,payment,488.81,INR,captured,upi,upi_intent,26180235540,user419@ybl,,,5.8657,5.87,1.06,481.88,,,2026-06-29T06:22:54Z,2026-06-29T06:23:30Z,setl_20260421_kira_0040811,settled
pay_0004844498,acc_d2c__00393,order_d2c_825921,payment,637.37,INR,captured,upi,upi_intent,26085920546,user360@okhdfcbank,,,12.11,12.11,2.18,623.08,,,2026-03-26T00:24:04Z,2026-03-26T00:24:41Z,setl_20260506_d2c__0029992,settled
pay_0004844588,acc_d2c__00773,order_d2c_847470,payment,241.63,INR,captured,upi,upi_intent,26157809263,user146@okicici,,,4.591,4.59,0.83,236.21,,,2026-06-06T06:16:21Z,2026-06-06T06:16:57Z,setl_20260430_edte_0033977,settled
pay_0004844678,acc_kira_00046,order_kir_288255,payment,845.67,INR,captured,upi,upi_intent,26115629475,user962@okaxis,,,6.7654,6.77,1.22,837.68,,,2026-04-25T22:42:00Z,2026-04-25T22:42:16Z,setl_20260630_quic_0001726,settled
pay_0004844715,acc_d2c__00233,order_d2c_834459,payment,1352.91,INR,captured,upi,upi_intent,26232285044,user419@ibl,,,25.7053,25.71,4.63,1322.57,,,2026-08-20T12:35:12Z,2026-08-20T12:35:26Z,setl_20260304_kira_0016089,settled
pay_0004844865,acc_quic_00438,order_qui_198342,payment,778.26,INR,captured,upi,upi_intent,26175597562,user732@upi,,,9.3391,9.34,1.68,767.24,,,2026-06-24T00:53:17Z,2026-06-24T00:53:32Z,setl_20260827_b2b__0039483,settled
pay_0004844999,acc_gami_00155,order_gam_117926,payment,796.55,INR,captured,card,rupay_debit,24445068792766378208663,,KKBK,,23.8965,23.9,4.3,768.35,,,2026-07-18T06:27:49Z,2026-07-18T06:28:16Z,setl_20260827_quic_0030843,settled
pay_0004845021,acc_d2c__00595,order_d2c_656382,payment,-422.24,INR,refunded,card,rupay_debit,24445068383790283739251,,PUNB,,0.0,0.0,0.0,-422.24,,,2026-04-25T19:59:30Z,2026-04-25T19:59:32Z,setl_20260714_d2c__0044695,settled_refund
pay_0004845185,acc_d2c__00806,order_d2c_500323,payment,1406.69,INR,captured,upi,upi_intent,26092510460,user901@ybl,,,26.7271,26.73,4.81,1375.15,,,2026-04-02T07:16:18Z,2026-04-02T07:16:42Z,setl_20260424_edte_0045880,settled
pay_0004845253,acc_kira_00225,order_kir_902128,payment,697.49,INR,captured,wallet,wallet_paytm,WAL_TXN_22112326,,,paytm,5.5799,5.58,1.0,690.91,,,2026-03-09T00:32:08Z,2026-03-09T00:32:14Z,setl_20260610_d2c__0017266,settled
pay_0004845312,acc_d2c__00199,order_d2c_958009,payment,2817.76,INR,captured,card,visa_credit,24445069023540260926547,,ICIC,,53.5374,53.54,9.64,2754.58,,,2026-05-16T18:30:42Z,2026-05-16T18:30:54Z,setl_20260614_quic_0022580,settled
pay_0004845464,acc_quic_00125,order_qui_517681,payment,149.38,INR,captured,card,mastercard_credit,24445063442880179277884,,HDFC,,1.7926,1.79,0.32,147.27,,,2026-08-18T06:11:31Z,2026-08-18T06:11:54Z,,pending_batch_post_cutoff
pay_0004845561,acc_d2c__00756,order_d2c_145927,payment,281.32,INR,captured,card,mastercard_credit,24445061876737676640568,,YESB,,5.3451,5.35,0.96,275.01,,,2026-07-13T18:37:12Z,2026-07-13T18:37:33Z,,pending_batch_post_cutoff
pay_0004845621,acc_quic_00891,order_qui_414047,payment,491.6,INR,captured,upi,upi_collect,26201944447,user851@ybl,,,5.8992,5.9,1.06,484.64,,,2026-07-20T13:34:33Z,2026-07-20T13:34:40Z,setl_20260713_b2b__0049439,settled
pay_0004845760,acc_d2c__00758,order_d2c_630135,payment,788.07,INR,captured,upi,upi_intent,26155217771,user984@okicici,,,14.9733,14.97,2.69,770.41,,,2026-06-04T08:19:07Z,2026-06-04T08:19:26Z,setl_20260812_edte_0007957,settled
pay_0004845858,acc_kira_00793,order_kir_191501,payment,2581.15,INR,captured,upi,upi_intent,26153609448,user818@ibl,,,20.6492,20.65,3.72,2556.78,,,2026-06-02T16:39:15Z,2026-06-02T16:39:22Z,setl_20260729_d2c__0038998,settled
pay_0004845966,acc_d2c__00621,order_d2c_583440,payment,1384.11,INR,captured,upi,upi_intent,26072477998,user572@ybl,,,26.2981,26.3,4.73,1353.08,,,2026-03-13T19:37:59Z,2026-03-13T19:38:02Z,setl_20260605_kira_0012784,settled
